player_id,name,nation,position,rating,market_value_eur,club,is_current_callup
814,A. Godoy,Panama,MID,70,650000,San Diego FC,True
815,O. Mosquera,Panama,GK,70,1200000,Al Fayha,True
816,A. Andrade,Panama,DEF,69,1700000,LASK Linz,True
817,E. Guerrero,Panama,FWD,69,1900000,Dynamo Kyiv,True
818,J. Córdoba,Panama,DEF,68,1700000,Norwich City,True
819,J. Fajardo,Panama,FWD,68,1000000,Universidad Católica del Ecuador,True
820,E. Cedeño,Panama,MID,66,1900000,UD Las Palmas,True
821,C. Harvey,Panama,DEF,65,900000,Minnesota United FC,True
822,A. Londoño,Panama,FWD,65,1400000,Universidad Católica del Ecuador,True
823,L. Heráldez,Panama,MID,64,400000,Caracas FC,True
824,M. Krug,Panama,DEF,62,875000,Levante UD,True
825,O. Valencia,Panama,DEF,59,525000,New York Red Bulls,True
826,Rafael Mosquera,Panama,FWD,54,250000,New York Red Bulls,True
827,Kaku,Paraguay,MID,79,17000000,Al Ain,True
828,O. Alderete,Paraguay,DEF,78,13500000,Sunderland,True
829,D. Viera,Paraguay,DEF,76,2400000,Libertad,True
830,M. Almirón,Paraguay,FWD,76,6000000,Atlanta United,True
831,A. Sanabria,Paraguay,FWD,76,7500000,Cremonese,True
832,R. Sánchez,Paraguay,MID,75,5500000,Racing Club,True
833,A. Arce,Paraguay,FWD,75,5500000,Independiente Rivadavia,True
834,G. Ávalos,Paraguay,FWD,75,2700000,Independiente,True
835,M. Rojas,Paraguay,FWD,74,4099999,Portland Timbers,True
836,L. Melgarejo,Paraguay,FWD,74,2000000,Libertad,True
837,A. Cubas,Paraguay,MID,74,3600000,Vancouver Whitecaps FC,True
838,J. Enciso,Paraguay,MID,73,7000000,RC Strasbourg Alsace,True
839,D. González,Paraguay,FWD,73,2600000,Club Olimpia,True
840,M. Galarza,Paraguay,MID,73,6000000,River Plate,True
841,G. Velázquez,Paraguay,DEF,73,1000000,Cerro Porteño,True
842,D. Gómez,Paraguay,MID,73,6000000,Brighton & Hove Albion,True
843,C. Domínguez,Paraguay,MID,73,2900000,Cerro Porteño,True
844,S. Arzamendia,Paraguay,DEF,73,2900000,Estudiantes de La Plata,True
845,A. Sández,Paraguay,DEF,73,4500000,Rosario Central,True
846,C. González,Paraguay,FWD,73,2500000,Newell's Old Boys,True
847,I. Leguizamón,Paraguay,FWD,72,3800000,Club Olimpia,True
848,M. Espinoza,Paraguay,DEF,72,2300000,Libertad,True
849,W. Riveros,Paraguay,DEF,72,1500000,Universitario de Deportes,True
850,C. Coronel,Paraguay,GK,72,2200000,New York Red Bulls,True
851,Á. Campuzano,Paraguay,MID,71,1600000,Libertad,True
852,S. Salcedo,Paraguay,DEF,71,2000000,Newell's Old Boys,True
853,I. Ramírez,Paraguay,DEF,71,1600000,Libertad,False
854,R. Rojas,Paraguay,DEF,71,1600000,Libertad,False
855,I. Franco,Paraguay,FWD,71,2500000,Libertad,False
856,R. Morínigo,Paraguay,GK,71,2200000,Libertad,False
857,Vitinha,Portugal,MID,89,128500000,Paris Saint-Germain,True
858,Bruno Fernandes,Portugal,MID,87,77000000,Manchester United,True
859,Nuno Mendes,Portugal,DEF,86,86000000,Paris Saint-Germain,True
860,Rúben Dias,Portugal,DEF,86,64500000,Manchester City,True
861,João Neves,Portugal,MID,85,79500000,Paris Saint-Germain,True
862,Cristiano Ronaldo,Portugal,FWD,85,0,Al Nassr,True
863,Rafael Leão,Portugal,FWD,84,49500000,AC Milan,True
864,Diogo Costa,Portugal,GK,84,49500000,FC Porto,True
865,João Cancelo,Portugal,DEF,84,30500000,Al Hilal,True
866,Bernardo Silva,Portugal,MID,84,40500000,Manchester City,True
867,Rúben Neves,Portugal,MID,84,40500000,Al Hilal,True
868,Palhinha,Portugal,MID,83,31000000,Tottenham Hotspur,True
869,Pedro Gonçalves,Portugal,MID,83,38500000,Sporting CP,True
870,Otávio,Portugal,MID,82,29500000,Al Qadsiah FC,True
871,Rafa,Portugal,MID,82,24000000,Beşiktaş JK,True
872,Trincão,Portugal,MID,82,38000000,Sporting CP,True
873,Gonçalo Inácio,Portugal,DEF,81,35000000,Sporting CP,True
874,Danilo Pereira,Portugal,DEF,81,12500000,Al Ittihad,True
875,Rui Silva,Portugal,GK,81,13500000,Sporting CP,True
876,Ricardo Horta,Portugal,MID,81,25000000,Sporting Clube de Braga,True
877,Florentino,Portugal,MID,80,25000000,Burnley,True
878,Pedro Neto,Portugal,MID,80,26500000,Chelsea,True
879,Gonçalo Ramos,Portugal,FWD,80,30500000,Paris Saint-Germain,True
880,R. Guerreiro,Portugal,DEF,80,15500000,FC Bayern München,True
881,Nuno Santos,Portugal,MID,79,17000000,Sporting CP,True
882,Francisco Conceição,Portugal,MID,79,35500000,Juventus,True
883,Fábio Silva,Portugal,FWD,79,28500000,Borussia Dortmund,False
884,Diogo Dalot,Portugal,DEF,79,20000000,Manchester United,False
885,Matheus Nunes,Portugal,DEF,79,19000000,Manchester City,False
886,João Félix,Portugal,MID,79,23000000,Al Nassr,False
887,A. Afif,Qatar,MID,78,0,nan,True
888,Guilherme,Qatar,MID,77,0,nan,True
889,Edmilson Junior,Qatar,FWD,76,0,nan,True
890,A. Ali,Qatar,FWD,74,0,nan,True
891,H. Al Haydos,Qatar,MID,71,0,nan,True
892,B. Khoukhi,Qatar,DEF,71,0,nan,True
893,K. Boudiaf,Qatar,MID,71,0,nan,True
894,A. Hassan,Qatar,DEF,70,0,nan,True
895,A. Hatem,Qatar,MID,70,0,nan,True
896,Lucas Mendes,Qatar,DEF,70,0,nan,True
897,M. Barsham,Qatar,GK,70,0,nan,True
898,B. Al Rawi,Qatar,DEF,69,0,nan,True
899,Pedro Miguel,Qatar,DEF,68,0,nan,True
900,H. Ahmed,Qatar,DEF,68,0,nan,True
901,A. Fathi,Qatar,MID,68,0,nan,True
902,T. Salman,Qatar,DEF,68,0,nan,True
903,A. Al Ganehi,Qatar,FWD,67,0,nan,True
904,M. Muntari,Qatar,FWD,66,0,nan,True
905,Y. Abdurisag,Qatar,FWD,65,0,nan,True
906,A. Madibo,Qatar,MID,65,0,nan,True
907,S. Al Sheeb,Qatar,GK,65,0,nan,True
908,M. Mashaal,Qatar,MID,64,0,nan,True
909,S. Zakaria,Qatar,GK,64,0,nan,True
910,A. Yousef,Qatar,DEF,63,0,nan,True
911,A. Al Yazidi,Qatar,DEF,63,0,nan,True
912,J. Gaber,Qatar,DEF,63,0,nan,True
913,M. Badreldin,Qatar,GK,62,0,nan,False
914,A. Suhail,Qatar,DEF,61,0,nan,False
915,A. Al Rawi,Qatar,FWD,60,0,nan,False
916,M. Gouda,Qatar,FWD,59,0,nan,False
917,S. Al Dawsari,Saudi Arabia,MID,82,19000000,Al Hilal,True
918,S. Abdulhamid,Saudi Arabia,DEF,75,7000000,RC Lens,True
919,F. Al Birekan,Saudi Arabia,MID,75,7500000,Al Ahli SFC,True
920,M. Al Juwair,Saudi Arabia,MID,75,11500000,Al Qadsiah FC,True
921,M. Kanno,Saudi Arabia,MID,72,2200000,Al Hilal,True
922,H. Tombakti,Saudi Arabia,DEF,72,3100000,Al Hilal,True
923,S. Al Ghannam,Saudi Arabia,DEF,72,1700000,Al Nassr,True
924,N. Al Aqidi,Saudi Arabia,GK,72,2900000,Al Nassr,True
925,A. Sharahili,Saudi Arabia,DEF,71,1300000,Al Ittihad,True
926,H. Kadish,Saudi Arabia,DEF,71,1300000,Al Ittihad,True
927,A. Ghareeb,Saudi Arabia,MID,70,1600000,Al Nassr,True
928,A. Lajami,Saudi Arabia,DEF,70,1500000,Al Hilal,True
929,A. Al Amri,Saudi Arabia,DEF,70,1600000,Al Nassr,True
930,M. Al Shanqeeti,Saudi Arabia,DEF,70,1900000,Al Ittihad,True
931,M. Al Buraik,Saudi Arabia,DEF,70,1100000,NEOM SC,True
932,A. Al Obud,Saudi Arabia,MID,70,1500000,Al Ittihad,True
933,A. Al Bulayhi,Saudi Arabia,DEF,70,425000,Al Hilal,True
934,A. Majrashi,Saudi Arabia,DEF,70,2200000,Al Ahli SFC,True
935,S. Al Amri,Saudi Arabia,MID,69,1200000,Al Khaleej,True
936,S. Al Faraj,Saudi Arabia,MID,69,550000,NEOM SC,True
937,S. Al Shehri,Saudi Arabia,FWD,69,1200000,Al Ittihad,True
938,A. Al Khaibari,Saudi Arabia,MID,68,1100000,Al Nassr,True
939,A. Yahya,Saudi Arabia,MID,68,1900000,Al Nassr,True
940,F. Al Ghamdi,Saudi Arabia,MID,68,2300000,Al Ittihad,True
941,N. Al Dawsari,Saudi Arabia,MID,68,1600000,Al Hilal,True
942,M. Hamzi,Saudi Arabia,MID,68,600000,Al Khaleej,True
943,M. Al Saad,Saudi Arabia,MID,68,2500000,FC Lausanne-Sport,False
944,M. Al Harbi,Saudi Arabia,DEF,67,1400000,Al Hilal,False
945,M. Ali,Saudi Arabia,MID,67,950000,Al Ettifaq,False
946,A. Al Salem,Saudi Arabia,FWD,67,825000,Al Qadsiah FC,False
947,S. McTominay,Scotland,MID,85,54000000,Napoli,True
948,A. Robertson,Scotland,DEF,82,22000000,Liverpool,True
949,J. McGinn,Scotland,MID,81,25000000,Aston Villa,True
950,C. McGregor,Scotland,MID,79,11500000,Celtic,True
951,R. Christie,Scotland,MID,79,14500000,AFC Bournemouth,True
952,R. Gauld,Scotland,FWD,78,14000000,Vancouver Whitecaps FC,True
953,L. Ferguson,Scotland,MID,78,18500000,Bologna,True
954,K. Tierney,Scotland,DEF,77,9500000,Celtic,True
955,C. Adams,Scotland,FWD,77,11000000,Torino,True
956,S. McKenna,Scotland,DEF,75,5500000,Dinamo Zagreb,True
957,B. Gilmour,Scotland,MID,74,6500000,Napoli,True
958,G. Taylor,Scotland,DEF,74,4400000,PAOK,True
959,J. Hendry,Scotland,DEF,74,3500000,Al Ettifaq,True
960,A. Hickey,Scotland,DEF,74,6000000,Brentford,True
961,T. Cairney,Scotland,MID,74,1900000,Fulham FC,True
962,O. McBurnie,Scotland,FWD,74,4200000,Hull City,True
963,J. Souttar,Scotland,DEF,73,2900000,Rangers FC,True
964,B. Bannan,Scotland,MID,73,1200000,Sheffield Wednesday,True
965,J. Holsgrove,Scotland,MID,73,3800000,GD Estoril Praia,True
966,O. Burke,Scotland,FWD,73,3100000,1. FC Union Berlin,True
967,L. Morgan,Scotland,FWD,73,3100000,New York Red Bulls,True
968,L. McCowan,Scotland,MID,73,3500000,Celtic,True
969,L. Shankland,Scotland,FWD,73,3000000,Hearts,True
970,J. Doig,Scotland,DEF,73,4300000,Sassuolo,True
971,A. Gunn,Scotland,GK,72,1900000,Nottingham Forest,True
972,K. McLean,Scotland,MID,72,1200000,Norwich City,True
973,G. Hirst,Scotland,FWD,72,2900000,Ipswich Town,False
974,C. Barron,Scotland,MID,72,5000000,Rangers FC,False
975,J. Forrest,Scotland,FWD,72,1500000,Celtic,False
976,S. Armstrong,Scotland,MID,71,1200000,Aberdeen,False
977,S. Mané,Senegal,MID,83,22500000,Al Nassr,True
978,K. Koulibaly,Senegal,DEF,82,10000000,Al Hilal,True
979,N. Jackson,Senegal,FWD,80,30500000,FC Bayern München,True
980,B. Dia,Senegal,FWD,80,21500000,Lazio,True
981,É. Mendy,Senegal,GK,80,7000000,Al Ahli SFC,True
982,I. Gueye,Senegal,MID,79,4900000,Everton,True
983,P. Sarr,Senegal,MID,79,27000000,Tottenham Hotspur,True
984,I. Sarr,Senegal,MID,79,18500000,Crystal Palace,True
985,I. Ndiaye,Senegal,MID,79,23000000,Everton,True
986,P. Gueye,Senegal,MID,78,18000000,Villarreal CF,True
987,Y. Diouf,Senegal,GK,78,16500000,OGC Nice,True
988,L. Camara,Senegal,MID,77,23500000,AS Monaco,True
989,H. Diarra,Senegal,MID,77,17000000,Sunderland,True
990,P. Ciss,Senegal,MID,77,7500000,Rayo Vallecano,True
991,M. Niakhaté,Senegal,DEF,77,9000000,Olympique Lyonnais,True
992,A. Diao,Senegal,MID,76,16000000,Como,True
993,M. Thiam,Senegal,FWD,75,4600000,Eyüpspor,True
994,A. Ndiaye,Senegal,DEF,75,8000000,Parma,True
995,I. Jakobs,Senegal,DEF,75,7000000,Galatasaray SK,True
996,E. Diouf,Senegal,DEF,75,10500000,West Ham United,True
997,B. Ndiaye,Senegal,MID,74,1400000,Gaziantep FK,True
998,O. Ba,Senegal,DEF,74,3900000,Medipol Başakşehir FK,True
999,A. Sima,Senegal,MID,74,6500000,RC Lens,True
1000,K. Diatta,Senegal,MID,74,5000000,AS Monaco,True
1001,A. Sangante,Senegal,DEF,73,5500000,Le Havre AC,True
1002,A. Boiro,Senegal,DEF,73,6500000,Athletic Club,True
1003,D. Lopy,Senegal,MID,73,4400000,UD Almería,False
1004,N. Mendy,Senegal,MID,73,1500000,Watford,False
1005,M. Fall,Senegal,MID,73,1900000,Kasımpaşa SK,False
1006,M. N'Diaye,Senegal,DEF,72,5000000,RSC Anderlecht,False
1007,S. Ngezana,South Africa,DEF,73,3200000,FCSB,True
1008,L. Foster,South Africa,FWD,72,3600000,Burnley,True
1009,G. Links,South Africa,DEF,72,2500000,Aarhus Gymnastikforening,True
1010,B. Hlongwane,South Africa,DEF,71,2600000,Minnesota United FC,True
1011,K. Kodisang,South Africa,MID,68,1400000,AVS Futebol SAD,True
1012,Y. Maart,South Africa,MID,67,1000000,SV Ried,True
1013,I. Okon,South Africa,DEF,67,1900000,Hannover 96,True
1014,L. Le Roux,South Africa,MID,66,1200000,Portsmouth,True
1015,S. Sithole,South Africa,MID,65,900000,CD Tondela,True
1016,S. Campbell,South Africa,FWD,65,1800000,Club Brugge KV,True
1017,M. Nkota,South Africa,FWD,64,1400000,Al Ettifaq,True
1018,S. Kabini,South Africa,DEF,63,1100000,Molde FK,True
1019,A. van Wyk,South Africa,FWD,62,575000,SV Ried,True
1020,K. Chauke,South Africa,MID,61,525000,Burton Albion,True
1021,O. Makhanya,South Africa,DEF,57,375000,Philadelphia Union,True
1022,E. Mokwana,South Africa,FWD,51,70000,Al Hazem FC,True
1023,H. Son,South Korea,FWD,85,43000000,Los Angeles FC,True
1024,Kim Min Jae,South Korea,DEF,82,29000000,FC Bayern München,True
1025,Lee Kang In,South Korea,FWD,79,26500000,Paris Saint-Germain,True
1026,Hwang In Beom,South Korea,MID,77,10500000,Feyenoord,True
1027,Lee Jae Sung,South Korea,MID,77,8500000,1. FSV Mainz 05,True
1028,Jo Hyeon Woo,South Korea,GK,75,1800000,Ulsan HD FC,True
1029,Lee Dong Kyeong,South Korea,MID,75,6000000,Gimcheon Sangmu FC,True
1030,Hwang Hee Chan,South Korea,FWD,75,5500000,Wolverhampton Wanderers,True
1031,Lee Chang Geun,South Korea,GK,74,2200000,Daejeon Citizen,True
1032,Joo Min Kyu,South Korea,FWD,74,1800000,Daejeon Citizen,True
1033,Song Bum Keun,South Korea,GK,74,4400000,Jeonbuk Hyundai Motors,True
1034,Hong Hyeon Seok,South Korea,MID,73,3800000,FC Nantes,True
1035,Jeong Woo Yeong,South Korea,MID,73,4000000,1. FC Union Berlin,True
1036,Kim Bong Soo,South Korea,MID,72,3000000,Daejeon Citizen,True
1037,Paik Seung Ho,South Korea,MID,72,2100000,Birmingham City,True
1038,Jeon Jin Woo,South Korea,FWD,72,2800000,Jeonbuk Hyundai Motors,True
1039,Park Seung Wook,South Korea,DEF,71,1600000,Pohang Steelers,True
1040,Oh Hyeon Gyu,South Korea,FWD,71,3000000,KRC Genk,True
1041,Bae Jun Ho,South Korea,MID,71,4200000,Stoke City,True
1042,Park Jin Seob,South Korea,DEF,71,1600000,Jeonbuk Hyundai Motors,True
1043,Hwang Ui Jo,South Korea,FWD,71,1500000,Alanyaspor,True
1044,Kim Jin Kyu,South Korea,MID,71,1900000,Jeonbuk Hyundai Motors,True
1045,Lee Ho Jae,South Korea,FWD,71,2900000,Pohang Steelers,True
1046,Ko Seung Beom,South Korea,MID,71,1500000,Ulsan HD FC,True
1047,Jeong Seung Won,South Korea,MID,71,1900000,FC Seoul,True
1048,Eom Ji Sung,South Korea,MID,71,4200000,Swansea City,True
1049,Lee Myung Jae,South Korea,DEF,70,1200000,Daejeon Citizen,False
1050,Song Min Kyu,South Korea,MID,70,1900000,Jeonbuk Hyundai Motors,False
1051,Park Ji Soo,South Korea,DEF,70,1100000,Wuhan Three Towns,False
1052,Seo Min Woo,South Korea,MID,70,1600000,Gangwon FC,False
1053,Rodri,Spain,MID,90,102000000,Manchester City,True
1054,Lamine Yamal,Spain,MID,89,147000000,FC Barcelona,True
1055,Pedri,Spain,MID,89,149500000,FC Barcelona,True
1056,David Raya,Spain,GK,87,54500000,Arsenal,True
1057,Nico Williams,Spain,MID,86,94500000,Athletic Club,True
1058,Carvajal,Spain,DEF,85,28000000,Real Madrid,True
1059,Dani Olmo,Spain,MID,85,62000000,FC Barcelona,True
1060,Iñigo Martínez,Spain,DEF,85,17500000,Al Nassr,True
1061,Fabián Ruiz,Spain,MID,85,52500000,Paris Saint-Germain,True
1062,De Gea,Spain,GK,85,9000000,Fiorentina,True
1063,Unai Simón,Spain,GK,85,43000000,Athletic Club,True
1064,Vivian,Spain,DEF,84,49500000,Athletic Club,True
1065,Álex Baena,Spain,MID,84,63500000,Atlético Madrid,True
1066,Grimaldo,Spain,MID,84,41500000,Bayer 04 Leverkusen,True
1067,Marc Cucurella,Spain,DEF,84,45500000,Chelsea,True
1068,Sancet,Spain,MID,84,58500000,Athletic Club,True
1069,Isco,Spain,MID,84,26500000,Real Betis Balompié,True
1070,Marcos Llorente,Spain,DEF,84,36500000,Atlético Madrid,True
1071,Iago Aspas,Spain,FWD,83,12000000,RC Celta,True
1072,R. Le Normand,Spain,DEF,83,36500000,Atlético Madrid,True
1073,Balde,Spain,DEF,83,49500000,FC Barcelona,True
1074,Ferran Torres,Spain,FWD,83,48000000,FC Barcelona,True
1075,Álex Remiro,Spain,GK,83,27500000,Real Sociedad,True
1076,Gavi,Spain,MID,83,56000000,FC Barcelona,True
1077,Aleix García,Spain,MID,83,36500000,Bayer 04 Leverkusen,True
1078,Joan García,Spain,GK,83,46500000,FC Barcelona,True
1079,Mikel Merino,Spain,MID,83,35500000,Arsenal,False
1080,Zubimendi,Spain,MID,83,45500000,Arsenal,False
1081,Ayoze,Spain,FWD,83,30500000,Villarreal CF,False
1082,Berenguer,Spain,MID,82,30000000,Athletic Club,False
1083,A. Isak,Sweden,FWD,88,111000000,Liverpool,True
1084,V. Gyökeres,Sweden,FWD,87,93000000,Arsenal,True
1085,D. Kulusevski,Sweden,MID,83,47500000,Tottenham Hotspur,True
1086,A. Elanga,Sweden,FWD,81,35000000,Newcastle United,True
1087,E. Forsberg,Sweden,MID,79,11000000,New York Red Bulls,True
1088,H. Larsson,Sweden,MID,78,31500000,Eintracht Frankfurt,True
1089,I. Hien,Sweden,DEF,78,16500000,Atalanta,True
1090,C. Starfelt,Sweden,DEF,78,11500000,RC Celta,True
1091,L. Bergvall,Sweden,MID,77,22500000,Tottenham Hotspur,True
1092,G. Gudmundsson,Sweden,DEF,77,11500000,Leeds United,True
1093,D. Svensson,Sweden,DEF,77,15000000,Borussia Dortmund,True
1094,S. Nanasi,Sweden,MID,76,15000000,RC Strasbourg Alsace,True
1095,N. Eliasson,Sweden,MID,76,7500000,AEK Athens,True
1096,M. Svanberg,Sweden,MID,76,9500000,VfL Wolfsburg,True
1097,J. Cajuste,Sweden,MID,75,7000000,Ipswich Town,True
1098,Y. Ayari,Sweden,MID,75,11500000,Brighton & Hove Albion,True
1099,J. Karlsson,Sweden,MID,75,6000000,Aberdeen,True
1100,G. Nilsson,Sweden,FWD,75,6000000,Club Brugge KV,True
1101,V. Lindelöf,Sweden,DEF,75,4600000,Aston Villa,True
1102,E. Smith,Sweden,MID,75,5500000,FC St. Pauli,True
1103,J. Karlström,Sweden,MID,75,4700000,Udinese,True
1104,M. Ishak,Sweden,FWD,74,3400000,Lech Poznań,True
1105,W. Swedberg,Sweden,FWD,74,8500000,RC Celta,True
1106,V. Johansson,Sweden,GK,74,4000000,Stoke City,True
1107,K. Mrabti,Sweden,MID,74,3500000,KV Mechelen,True
1108,E. Holm,Sweden,DEF,74,5500000,Bologna,True
1109,P. Jansson,Sweden,DEF,73,1000000,Malmö FF,False
1110,D. Bojanić,Sweden,MID,73,2900000,Ulsan HD FC,False
1111,E. Krafth,Sweden,DEF,73,2500000,Newcastle United,False
1112,I. Lidberg,Sweden,FWD,73,3600000,SV Darmstadt 98,False
1113,Y. Sommer,Switzerland,GK,87,9000000,Inter,True
1114,G. Kobel,Switzerland,GK,86,66500000,Borussia Dortmund,True
1115,G. Xhaka,Switzerland,MID,85,36000000,Sunderland,True
1116,D. Zakaria,Switzerland,MID,82,29500000,AS Monaco,True
1117,F. Schär,Switzerland,DEF,82,14500000,Newcastle United,True
1118,M. Akanji,Switzerland,DEF,82,25500000,Inter,True
1119,R. Freuler,Switzerland,MID,81,13000000,Bologna,True
1120,D. Ndoye,Switzerland,MID,79,24000000,Nottingham Forest,True
1121,X. Shaqiri,Switzerland,MID,78,9000000,FC Basel 1893,True
1122,R. Bürki,Switzerland,GK,77,1800000,St. Louis CITY SC,True
1123,B. Embolo,Switzerland,FWD,77,11000000,Stade Rennais FC,True
1124,A. Jashari,Switzerland,MID,77,22500000,AC Milan,True
1125,N. Elvedi,Switzerland,DEF,77,9000000,Borussia Mönchengladbach,True
1126,P. Köhn,Switzerland,GK,77,10500000,AS Monaco,True
1127,D. Sow,Switzerland,MID,76,7500000,Sevilla FC,True
1128,J. Omlin,Switzerland,GK,76,4000000,Borussia Mönchengladbach,True
1129,C. Zesiger,Switzerland,DEF,76,8500000,FC Augsburg,True
1130,N. Okafor,Switzerland,FWD,76,10000000,Leeds United,True
1131,Y. Mvogo,Switzerland,GK,76,4000000,FC Lorient,True
1132,F. Ugrinić,Switzerland,MID,75,7500000,Valencia CF,True
1133,R. Vargas,Switzerland,MID,75,6000000,Sevilla FC,True
1134,J. Lotomba,Switzerland,DEF,75,6500000,Feyenoord,True
1135,Z. Amdouni,Switzerland,FWD,75,9000000,Burnley,True
1136,U. Garcia,Switzerland,DEF,75,4900000,Olympique de Marseille,True
1137,M. Muheim,Switzerland,DEF,75,6000000,Hamburger SV,True
1138,V. Sierro,Switzerland,MID,75,5500000,Al Shabab,True
1139,R. Steffen,Switzerland,FWD,75,3500000,FC Lugano,False
1140,R. Rodríguez,Switzerland,DEF,74,2900000,Real Betis Balompié,False
1141,M. Hitz,Switzerland,GK,74,475000,FC Basel 1893,False
1142,S. Sohm,Switzerland,MID,74,6500000,Fiorentina,False
1143,E. Skhiri,Tunisia,MID,80,17500000,Eintracht Frankfurt,True
1144,A. Abdi,Tunisia,DEF,76,5500000,OGC Nice,True
1145,Hannibal,Tunisia,MID,74,9500000,Burnley,True
1146,M. Talbi,Tunisia,DEF,73,3500000,FC Lorient,True
1147,I. Gharbi,Tunisia,MID,73,7000000,FC Augsburg,True
1148,A. Layouni,Tunisia,FWD,72,1900000,BK Häcken,True
1149,E. Saad,Tunisia,FWD,72,2900000,FC Augsburg,True
1150,E. Achouri,Tunisia,MID,72,2800000,FC København,True
1151,Y. Valery,Tunisia,DEF,71,2300000,Sheffield Wednesday,True
1152,S. Khaoui,Tunisia,MID,70,1500000,Red Star FC,True
1153,M. Ben Ouanes,Tunisia,DEF,69,1200000,Kasımpaşa SK,True
1154,S. Tounekti,Tunisia,MID,69,2800000,Celtic,True
1155,D. Bronn,Tunisia,DEF,68,1000000,Servette FC,True
1156,I. El Mizouni,Tunisia,MID,68,1700000,Leyton Orient,True
1157,S. Ltaief,Tunisia,MID,68,1600000,Sparta Rotterdam,True
1158,H. Rafia,Tunisia,MID,68,1600000,Lecce,True
1159,M. Mahmoud,Tunisia,MID,67,1900000,FC Lugano,True
1160,A. Ghram,Tunisia,DEF,67,2100000,Shakhtar Donetsk,True
1161,A. Slimane,Tunisia,MID,67,1500000,Norwich City,True
1162,A. Cherni,Tunisia,DEF,66,1300000,Göztepe SK,True
1163,R. Kaib,Tunisia,DEF,65,650000,Halmstads BK,True
1164,M. Dräger,Tunisia,DEF,65,625000,Eintracht Braunschweig,True
1165,C. Labidi,Tunisia,MID,65,1100000,CD Nacional,True
1166,L. Ben Farhat,Tunisia,FWD,64,1500000,Karlsruher SC,True
1167,M. Neffati,Tunisia,DEF,63,1000000,IFK Norrköping,True
1168,A. Gröller,Tunisia,DEF,61,750000,SK Rapid,True
1169,A. Bettaieb,Tunisia,FWD,61,325000,FC Argeș,False
1170,M. Nourani,Tunisia,MID,60,400000,CD Nacional,False
1171,A. Arous,Tunisia,DEF,59,425000,Kasımpaşa SK,False
1172,W. Debbiche,Tunisia,MID,57,375000,FC Annecy,False
1173,H. Çalhanoğlu,Turkey,MID,86,47500000,Inter,True
1174,O. Kökçü,Turkey,MID,82,43500000,Beşiktaş JK,True
1175,A. Güler,Turkey,MID,81,56500000,Real Madrid,True
1176,K. Aktürkoğlu,Turkey,FWD,80,25000000,Fenerbahçe SK,True
1177,U. Çakır,Turkey,GK,80,17500000,Galatasaray SK,True
1178,A. Bardakcı,Turkey,DEF,80,17500000,Galatasaray SK,True
1179,B. Yılmaz,Turkey,MID,80,28000000,Galatasaray SK,True
1180,F. Kadıoğlu,Turkey,DEF,79,20000000,Brighton & Hove Albion,True
1181,K. Yıldız,Turkey,MID,79,38500000,Juventus,True
1182,Y. Akgün,Turkey,MID,78,19000000,Galatasaray SK,True
1183,M. Günok,Turkey,GK,78,1600000,Beşiktaş JK,True
1184,İ. Kahveci,Turkey,FWD,78,14000000,Fenerbahçe SK,True
1185,M. Demiral,Turkey,DEF,78,16000000,Al Ahli SFC,True
1186,B. Özer,Turkey,GK,77,11000000,Lille OSC,True
1187,O. Aydın,Turkey,FWD,77,14500000,Fenerbahçe SK,True
1188,E. Ünal,Turkey,FWD,77,11000000,AFC Bournemouth,True
1189,Ç. Söyüncü,Turkey,DEF,77,9500000,Fenerbahçe SK,True
1190,İ. Yüksek,Turkey,MID,77,11500000,Fenerbahçe SK,True
1191,K. Ayhan,Turkey,DEF,76,6500000,Galatasaray SK,True
1192,Z. Çelik,Turkey,DEF,76,7000000,Roma,True
1193,O. Yokuşlu,Turkey,MID,76,5000000,Trabzonspor,True
1194,C. Ünder,Turkey,FWD,76,8000000,Beşiktaş JK,True
1195,A. Karazor,Turkey,MID,76,6500000,VfB Stuttgart,True
1196,A. Bayındır,Turkey,GK,75,5000000,Manchester United,True
1197,İ. Eğribayat,Turkey,GK,75,6000000,Fenerbahçe SK,True
1198,E. Elmalı,Turkey,DEF,75,8000000,Galatasaray SK,True
1199,Y. Yazıcı,Turkey,MID,75,5500000,Olympiacos FC,False
1200,G. Güvenç,Turkey,GK,75,1800000,Galatasaray SK,False
1201,S. Özcan,Turkey,MID,75,6000000,Borussia Dortmund,False
1202,Y. Sarı,Turkey,MID,75,6500000,Medipol Başakşehir FK,False
1203,C. Pulisic,USA,FWD,84,46000000,AC Milan,True
1204,M. Tillman,USA,MID,82,46000000,Bayer 04 Leverkusen,True
1205,A. Robinson,USA,DEF,82,29500000,Fulham FC,True
1206,Johnny Cardoso,USA,MID,81,37500000,Atlético Madrid,True
1207,S. Dest,USA,DEF,79,23500000,PSV,True
1208,C. Carter-Vickers,USA,DEF,79,20000000,Celtic,True
1209,T. Adams,USA,MID,79,19500000,AFC Bournemouth,True
1210,W. McKennie,USA,MID,78,16500000,Juventus,True
1211,C. Richards,USA,DEF,77,12500000,Crystal Palace,True
1212,T. Weah,USA,MID,77,12500000,Olympique de Marseille,True
1213,F. Balogun,USA,FWD,77,16000000,AS Monaco,True
1214,A. Zendejas,USA,MID,76,0,nan,True
1215,R. Pepi,USA,FWD,76,17000000,PSV,True
